avg(rating),count(rating),movieId
2.75000,2,182729
2.87500,4,182731
4.50000,1,182733
4.16667,3,182735
3.66667,9,182737
1.50000,4,182739
0.50000,5,182741
2.25000,2,182743
2.50000,1,182745
1.50000,5,182747
2.95000,20,182749
2.50000,1,182751
2.25000,2,182755
2.50000,1,182757
5.00000,1,182759
2.00000,1,182761
2.75000,4,182763
1.50000,1,182767
1.00000,1,182769
0.75000,2,182771
3.50000,4,182773
3.50000,5,182775
3.75000,2,182777
1.00000,1,182779
5.00000,1,182781
3.58537,41,182783
1.50000,2,182785
2.00000,1,182787
2.25000,2,182789
2.37500,4,182791
4.12500,4,182793
2.50000,1,182795
3.50000,1,182797
3.50000,1,182799
2.00000,1,182801
2.00000,2,182803
2.75000,2,182805
2.50000,1,182807
3.00000,2,182811
2.00000,4,182813
3.42857,7,182815
3.00000,1,182817
2.86905,42,182819
3.00000,2,182821
3.01497,668,182823
3.34409,186,182825
1.00000,1,182827
2.27778,9,182829
3.33333,3,182831
1.50000,1,182833
1.93478,46,182835
3.50000,1,182837
2.00000,1,182841
1.00000,1,182843
2.50000,1,182845
1.50000,1,182847
3.00000,1,182849
3.00000,1,182851
3.71875,32,182853
3.00000,1,182855
2.91667,6,182857
3.00000,1,182859
3.00000,1,182861
4.16667,6,182863
1.66667,3,182865
3.00000,1,182867
3.33333,3,182869
3.20000,10,182871
1.66667,3,182873
5.00000,1,182875
2.50000,1,182877
2.50000,1,182879
2.50000,1,182887
1.62500,4,182889
3.75000,2,182891
3.62500,4,182893
3.25000,4,182895
3.00000,1,182897
4.50000,1,182899
3.75000,2,182901
2.75000,4,182903
3.50000,3,182905
3.00000,1,182907
2.66667,3,182909
3.00000,2,182911
3.73077,65,182913
5.00000,1,182915
2.50000,1,182921
3.50000,1,182927
3.00000,1,182929
2.87500,4,182931
4.50000,1,182933
4.50000,1,182935
3.00000,1,182937
3.00000,1,182939
2.83333,6,182941
3.50000,1,182943
2.50000,1,182945
3.50000,1,182947
3.37500,4,182951
3.00000,1,182953
2.75000,6,182957
2.00000,1,182959
3.50000,1,182961
3.50000,1,182963
4.00000,1,182965
3.00000,2,182967
4.00000,1,182969
3.00000,1,182971
2.25000,2,182973
3.50000,1,182975
4.00000,1,182977
4.00000,1,182979
4.50000,2,182981
3.50000,1,182983
3.50000,1,182985
3.00000,1,182987
3.00000,1,182989
3.25000,2,182991
1.75000,4,182993
3.50000,1,182995
2.50000,1,182997
3.25000,2,182999
2.50000,1,183001
3.25000,2,183003
4.30000,5,183005
2.50000,1,183007
3.00000,1,183009
3.13498,263,183011
3.50000,2,183013
3.16667,3,183015
3.50000,1,183019
5.00000,1,183021
5.00000,1,183023
4.00000,2,183025
4.50000,1,183027
2.62500,4,183029
3.60000,5,183037
3.25000,2,183043
4.00000,1,183045
2.00000,3,183047
3.16667,3,183049
3.50000,1,183051
2.16667,3,183053
2.41667,24,183055
5.00000,1,183057
3.50000,1,183059
3.50000,1,183061
3.00000,2,183063
3.00000,1,183065
3.00000,1,183067
3.50000,1,183069
3.62500,4,183071
3.88889,9,183073
4.16667,3,183075
2.87037,27,183077
1.50000,1,183079
4.25000,2,183085
3.45714,35,183087
2.00000,2,183089
3.00000,1,183113
0.50000,1,183121
2.16667,3,183123
3.66667,6,183125
3.00000,1,183127
3.75000,2,183129
0.50000,1,183131
3.16667,3,183135
2.92857,7,183139
1.00000,1,183141
4.25000,2,183143
2.83333,3,183145
3.66667,3,183149
3.00000,1,183153
3.37931,29,183155
3.41176,17,183157
3.41667,18,183159
2.78571,7,183161
1.33333,3,183163
3.50000,1,183165
3.50000,1,183167
2.50000,1,183169
3.50000,1,183171
2.83333,3,183175
2.25000,2,183179
3.16667,3,183181
3.50000,1,183183
4.00000,1,183185
3.00000,3,183187
4.00000,1,183195
3.62637,91,183197
4.00000,2,183199
3.00000,2,183201
4.00000,2,183203
3.00000,1,183205
3.50000,5,183207
1.50000,1,183209
1.25000,2,183215
2.50000,1,183217
3.75000,2,183219
3.50000,4,183221
1.75000,2,183223
3.75000,2,183225
3.63415,82,183227
3.00000,1,183229
4.08333,6,183231
2.30000,5,183235
1.25000,2,183237
3.40000,5,183239
2.16667,6,183241
3.50000,4,183245
3.50000,4,183247
4.00000,1,183249
2.12500,8,183251
0.50000,1,183253
2.00000,2,183255
3.75000,2,183257
5.00000,1,183259
5.00000,1,183261
2.83333,6,183263
5.00000,1,183265
4.00000,2,183267
3.25000,2,183269
5.00000,1,183271
3.50000,2,183273
5.00000,1,183275
4.25000,2,183277
3.90000,5,183279
3.00000,2,183281
2.00000,2,183283
2.75000,4,183285
3.62500,4,183287
1.66667,3,183289
4.50000,1,183291
0.75000,2,183293
3.06618,68,183295
3.50000,2,183299
2.83333,3,183301
2.83333,3,183303
2.75000,2,183305
3.75000,2,183307
3.36170,47,183309
1.00000,1,183311
3.75000,2,183313
3.25000,2,183315
4.50000,1,183317
3.50000,1,183319
3.37500,4,183321
3.36667,30,183323
3.50000,6,183325
3.50000,1,183327
3.25000,2,183329
3.25000,2,183331
5.00000,1,183333
4.00000,2,183335
3.00000,1,183337
3.83333,6,183339
4.00000,2,183341
3.50000,1,183343
3.66667,3,183345
4.00000,2,183347
3.62500,8,183349
2.36957,23,183353
2.50000,3,183355
5.00000,1,183357
3.00000,1,183359
4.50000,2,183361
4.00000,1,183363
3.00000,1,183365
3.00000,1,183367
3.31818,11,183369
5.00000,1,183371
2.00000,1,183373
2.70000,5,183375
2.00000,1,183377
3.15385,13,183379
2.46154,13,183381
3.62500,4,183383
3.50000,1,183385
3.50000,3,183387
2.83333,3,183389
1.50000,2,183391
2.83333,3,183393
0.50000,1,183395
3.56250,16,183397
1.66667,3,183399
3.33333,3,183401
2.62500,4,183403
1.83333,3,183405
2.25000,2,183407
4.25000,2,183409
4.21429,7,183411
3.04545,11,183413
0.50000,1,183415
3.33333,3,183417
3.19231,26,183419
3.18110,381,183421
4.09286,70,183423
2.50000,1,183425
4.50000,1,183427
2.83333,3,183429
4.00000,1,183431
5.00000,1,183433
3.50000,2,183435
3.98718,39,183437
4.00000,1,183439
3.00000,1,183441
3.50000,1,183443
4.16667,3,183445
2.00000,1,183453
2.72727,11,183455
2.04000,25,183457
1.85714,7,183459
3.90000,40,183461
3.50000,1,183463
0.50000,1,183467
1.00000,1,183471
0.50000,1,183473
3.00000,2,183475
3.50000,2,183479
3.00000,1,183483
2.00000,1,183485
2.00000,1,183487
2.85714,7,183489
2.00000,1,183491
3.00000,2,183493
3.20000,5,183495
2.98611,36,183497
3.50000,1,183499
2.00000,4,183501
3.25000,2,183503
2.88333,30,183507
2.50000,1,183509
4.00000,1,183511
4.00000,1,183513
2.25000,2,183515
2.75000,2,183517
3.25000,2,183519
1.00000,1,183521
2.50000,1,183523
3.50000,10,183529
2.75000,2,183533
1.50000,1,183535
3.00000,1,183537
3.50000,1,183539
3.00000,1,183541
1.00000,1,183543
4.50000,1,183545
3.25000,2,183547
3.00000,1,183549
3.00000,2,183551
1.00000,1,183553
3.50000,1,183555
2.50000,3,183557
4.00000,2,183561
3.87500,4,183563
3.50000,2,183565
3.91667,6,183567
2.75000,2,183569
4.25000,2,183571
3.00000,4,183573
3.12500,4,183575
1.50000,2,183577
3.25000,2,183579
2.83333,3,183581
3.00000,1,183583
3.50000,1,183587
2.26772,127,183589
2.50000,2,183591
3.00000,10,183593
2.00000,1,183595
3.73214,28,183597
4.00000,1,183599
1.37500,4,183601
1.50000,1,183603
3.00000,2,183605
2.62500,4,183607
2.64286,7,183609
3.57810,557,183611
3.31304,115,183613
3.50000,1,183615
3.40066,151,183619
2.00000,1,183621
3.00000,1,183623
2.75000,2,183625
3.00000,1,183627
5.00000,1,183629
3.16667,3,183631
3.33333,6,183633
3.11579,285,183635
4.00000,1,183637
3.25000,2,183639
3.76000,25,183641
0.75000,2,183643
3.25000,2,183645
5.00000,1,183647
3.50000,2,183649
3.12500,4,183651
1.00000,1,183653
2.50000,1,183655
2.50000,1,183657
3.00000,1,183659
2.86538,26,183661
2.50000,1,183663
2.50000,1,183665
2.75000,2,183667
2.00000,1,183669
3.81250,16,183671
1.50000,1,183675
3.83333,3,183677
3.00000,1,183679
3.33333,3,183681
2.75000,2,183683
3.00000,1,183685
3.00000,1,183687
3.00000,1,183689
3.41071,28,183695
3.50000,2,183697
3.30769,13,183699
3.02381,84,183701
3.36111,18,183703
3.16667,3,183705
3.00000,1,183707
2.50000,1,183709
2.50000,2,183711
2.75000,2,183713
2.66667,3,183715
2.50000,2,183717
1.75000,2,183719
2.50000,3,183721
2.12500,4,183723
1.00000,1,183725
2.56250,16,183727
3.00000,2,183729
3.00000,1,183731
3.00000,1,183733
4.00000,1,183735
2.87500,4,183737
4.00000,4,183739
4.50000,2,183741
2.87500,4,183743
2.50000,1,183745
3.25000,2,183747
3.00000,1,183755
2.50000,2,183757
4.00000,1,183759
3.00000,4,183765
3.92857,7,183767
3.00000,1,183769
3.50000,2,183771
1.00000,1,183775
3.25000,2,183779
2.00000,1,183781
3.50000,1,183785
2.00000,1,183787
4.00000,1,183793
3.90000,5,183795
1.50000,1,183797
3.50000,2,183799
3.50000,1,183801
3.75000,2,183803
3.00000,3,183805
2.00000,1,183807
2.75000,2,183809
3.00000,3,183811
2.83333,3,183813
1.85714,49,183815
3.33333,3,183817
2.75000,2,183819
0.50000,1,183821
3.00000,1,183823
3.00000,1,183825
3.83333,3,183827
0.50000,1,183829
2.79167,12,183831
2.79213,89,183833
2.25000,2,183835
3.00000,3,183837
0.50000,1,183839
2.50000,1,183841
3.06061,33,183843
2.33333,3,183845
2.00000,5,183847
2.75000,8,183849
1.00000,2,183851
3.00000,4,183853
2.62222,45,183855
5.00000,1,183857
2.50000,3,183859
2.50000,1,183861
2.50000,1,183863
4.00000,2,183865
3.62766,282,183869
2.00000,1,183871
3.00000,3,183873
2.80000,5,183875
2.50000,1,183877
3.50000,1,183879
4.50000,1,183889
3.14706,17,183891
4.00000,6,183893
2.00000,2,183895
3.93059,886,183897
2.50000,1,183901
4.50000,2,183903
1.00000,1,183905
3.33333,6,183907
3.24286,70,183909
2.53846,26,183911
4.07143,7,183913
3.27778,45,183915
3.50000,2,183917
2.50000,1,183919
3.00000,2,183921
4.00000,1,183923
3.00000,1,183925
2.75000,2,183927
3.00000,1,183929
2.50000,1,183931
2.50000,1,183933
3.75000,2,183935
3.50000,1,183939
3.50000,2,183941
3.66667,3,183943
2.00000,2,183945
5.00000,1,183947
3.50000,1,183949
3.00000,2,183951
4.25000,2,183953
3.45833,12,183955
3.90909,11,183959
4.00000,1,183963
2.50000,2,183965
4.25000,2,183967
3.33333,3,183969
2.50000,2,183971
3.00000,1,183973
3.00000,1,183977
3.58333,6,183979
4.16667,3,183981
3.25000,6,183983
3.83333,6,183985
3.35714,7,183987
2.00000,1,183989
2.50000,1,183991
2.50000,1,183995
3.50000,1,183997
3.75000,2,183999
3.00000,1,184001
3.42308,13,184003
5.00000,1,184005
3.75000,2,184007
2.66667,21,184009
3.00000,3,184011
3.13136,118,184015
2.65652,115,184017
2.50000,1,184019
3.50000,1,184021
3.14894,94,184023
3.83333,6,184025
2.50000,1,184027
2.75000,2,184029
4.00000,2,184033
3.50000,1,184035
3.00000,1,184039
2.00000,1,184041
4.00000,1,184043
4.00000,2,184045
2.75000,2,184047
4.50000,1,184049
2.50000,1,184051
2.50000,2,184053
0.50000,1,184055
3.00000,1,184057
3.00000,1,184059
3.25000,2,184061
3.75000,2,184065
2.50000,1,184067
3.25000,22,184069
2.50000,5,184071
2.00000,1,184073
2.50000,1,184075
4.00000,3,184077
3.16667,3,184079
3.00000,1,184081
3.00000,1,184083
2.00000,4,184085
3.50000,2,184087
2.61594,69,184089
3.75000,2,184091
2.50000,6,184093
2.13333,15,184095
2.20000,5,184097
2.42857,14,184099
1.50000,2,184101
2.00000,2,184103
1.00000,1,184105
2.15000,10,184107
3.75000,2,184109
3.75000,4,184113
2.50000,1,184115
4.00000,1,184117
2.83696,46,184119
4.00000,3,184123
3.00000,1,184125
3.62500,8,184127
3.57143,7,184129
3.00000,2,184133
4.50000,2,184135
4.25000,2,184137
3.50000,1,184139
3.25000,2,184141
5.00000,1,184143
5.00000,1,184145
5.00000,1,184147
5.00000,1,184149
5.00000,1,184151
3.00000,1,184155
3.35714,7,184157
4.00000,2,184159
3.50000,1,184161
3.26190,21,184165
4.00000,1,184167
3.50000,2,184169
3.25000,2,184177
3.00000,2,184179
3.00000,2,184181
2.85000,20,184189
4.20000,5,184191
3.00000,7,184193
5.00000,1,184195
3.50000,2,184197
2.50000,1,184199
4.00000,1,184203
4.00000,1,184205
3.83333,3,184207
4.00000,1,184209
4.20000,5,184211
3.75000,4,184213
3.50000,1,184215
3.00000,1,184217
3.25000,2,184219
3.62500,4,184221
3.20000,5,184223
1.00000,1,184225
2.00000,2,184229
2.00000,2,184233
3.75000,2,184235
4.00000,1,184237
2.96479,71,184239
3.33333,3,184241
1.25000,2,184243
5.00000,1,184245
2.50000,10,184249
2.50000,4,184251
2.75691,362,184253
3.40000,5,184255
4.01302,192,184257
3.25000,2,184259
3.00000,1,184261
2.90909,11,184265
2.50000,1,184267
3.00000,2,184269
1.50000,3,184271
3.50000,1,184273
3.66667,3,184275
3.50000,1,184277
5.00000,1,184283
3.00000,1,184285
2.66667,6,184287
2.59091,11,184289
1.50000,3,184291
4.25000,2,184295
4.75000,2,184299
3.00000,1,184301
2.66667,3,184303
3.00000,1,184305
3.75000,2,184307
4.50000,1,184309
2.50000,1,184311
2.87500,4,184313
1.73333,15,184315
4.50000,1,184317
2.25000,2,184319
3.00000,1,184321
3.50000,1,184323
2.50000,1,184325
2.50000,1,184327
2.50000,1,184329
2.00000,1,184337
2.25000,4,184339
1.50000,2,184343
2.40000,5,184345
3.16667,3,184347
2.50000,5,184349
1.75000,2,184351
3.76667,15,184353
3.42857,7,184357
2.00000,1,184359
1.50000,2,184361
2.00000,1,184363
2.25000,2,184365
3.50000,2,184367
3.40000,5,184369
3.50000,1,184371
2.00000,1,184373
4.12500,4,184379
4.00000,1,184383
2.25000,2,184385
2.75000,2,184387
3.60000,5,184389
4.41667,6,184393
3.00000,2,184395
3.25000,2,184397
3.73770,61,184399
3.18182,11,184401
3.50000,1,184403
3.18182,11,184405
3.85000,10,184407
3.70000,5,184409
3.00000,2,184413
3.25000,2,184415
3.75000,2,184417
3.25000,4,184421
2.33333,6,184423
2.90000,5,184427
3.00000,1,184429
2.00000,2,184433
0.50000,1,184435
3.50000,2,184441
0.50000,1,184443
3.85294,17,184445
2.25000,2,184447
2.00000,1,184451
2.10000,5,184461
3.00000,1,184467
3.18269,52,184469
3.05750,400,184471
3.25000,12,184473
4.50000,1,184475
4.00000,2,184477
3.12500,4,184479
3.87500,4,184481
4.50000,1,184483
2.50000,2,184485
4.00000,1,184487
3.50000,1,184489
1.00000,1,184491
1.87500,4,184493
3.50000,2,184495
3.50000,3,184497
4.00000,1,184499
1.79167,12,184501
1.37500,8,184503
3.50000,3,184505
1.75000,2,184507
3.25000,8,184509
0.50000,1,184511
2.25000,2,184513
2.50000,3,184515
3.00000,3,184517
1.25000,2,184519
1.50000,2,184521
2.25000,2,184525
3.50000,1,184527
1.75000,2,184529
0.50000,1,184531
1.00000,1,184533
0.50000,1,184535
2.50000,2,184537
5.00000,1,184541
2.00000,1,184543
0.50000,1,184545
2.75000,2,184547
3.50000,1,184549
2.00000,6,184551
4.25000,2,184555
4.75000,2,184557
4.75000,2,184559
2.50000,8,184561
3.50000,2,184565
2.25000,2,184567
1.00000,1,184569
3.50000,9,184571
3.92857,7,184573
4.00000,6,184575
3.50000,7,184577
3.40000,5,184579
3.68750,8,184583
3.00000,2,184585
3.25000,2,184587
3.66667,3,184589
3.00000,1,184591
2.50000,2,184593
3.50000,1,184595
4.50000,1,184597
3.00000,4,184599
4.50000,1,184601
3.50000,2,184605
0.50000,1,184607
3.30000,5,184609
3.50000,1,184611
4.25000,2,184613
3.50000,1,184615
4.00000,1,184617
2.93750,8,184619
3.00000,1,184621
3.00980,51,184623
3.87500,4,184625
2.50000,1,184627
2.50000,2,184629
4.00000,1,184631
4.00000,1,184633
2.50000,1,184635
3.07895,19,184637
4.00000,1,184639
2.30952,21,184641
2.50000,3,184647
1.90000,5,184649
2.00000,2,184651
4.00000,1,184653
3.00000,1,184655
3.00000,3,184659
3.00000,1,184661
5.00000,1,184663
3.37500,4,184667
3.00000,1,184673
2.50000,3,184675
2.75000,2,184681
3.75000,2,184685
2.60000,5,184687
3.75000,2,184689
3.00000,1,184691
3.25000,2,184693
2.00000,1,184697
2.75000,2,184699
3.25000,2,184701
3.00000,1,184703
2.00000,2,184705
2.75000,4,184707
3.50000,2,184709
1.90000,5,184713
3.62500,4,184715
3.33333,3,184717
3.00000,3,184719
3.45902,61,184721
3.75000,2,184723
3.00000,3,184725
3.50000,1,184729
1.83333,3,184731
4.00000,1,184735
3.75000,8,184739
2.96667,15,184741
3.50000,1,184743
3.00000,2,184745
2.75000,2,184747
4.25000,2,184749
4.00000,1,184751
3.83333,3,184753
3.00000,1,184755
2.00000,1,184757
2.00000,2,184759
3.00000,2,184763
3.75000,2,184765
4.00000,1,184767
3.75000,2,184769
3.50000,1,184771
3.50000,1,184775
3.50000,1,184777
3.00000,1,184779
4.00000,2,184781
3.25000,2,184783
3.50000,2,184785
4.12500,4,184787
4.50000,1,184789
2.84375,16,184791
2.66667,6,184793
2.75000,6,184795
3.25926,27,184797
4.00000,1,184799
3.16667,3,184801
2.00000,3,184803
3.00000,1,184805
4.33333,3,184807
1.50000,1,184809
2.50000,1,184811
3.25000,2,184813
2.25000,2,184825
4.00000,1,184827
3.50000,5,184829
3.25000,2,184831
3.33333,6,184835
3.00000,1,184841
2.66667,3,184845
4.25000,2,184847
4.00000,2,184849
3.33333,3,184851
3.37500,4,184853
4.16667,6,184855
3.00000,2,184857
4.33333,3,184859
1.83333,3,184861
2.68182,33,184865
3.08333,6,184867
1.50000,1,184869
2.50000,1,184871
1.50000,1,184875
2.50000,1,184877
2.00000,1,184885
3.62500,4,184887
3.62500,4,184891
3.00000,1,184893
2.50000,2,184895
2.50000,2,184897
2.00000,2,184899
2.00000,1,184901
4.00000,2,184903
3.50000,2,184905
2.62500,4,184907
3.60000,5,184909
1.00000,1,184911
3.00000,1,184913
2.00000,1,184917
3.75000,2,184919
3.83333,3,184923
2.92857,7,184925
3.00000,2,184927
4.00000,1,184929
3.04167,120,184931
1.62500,4,184933
3.00000,1,184935
3.20000,10,184937
2.50000,2,184939
3.62500,8,184941
2.75000,2,184943
4.00000,1,184945
2.50000,1,184947
2.50000,1,184949
3.00000,1,184951
4.00000,1,184953
3.75000,2,184955
2.33333,3,184959
2.50000,1,184961
3.50000,3,184963
2.12500,4,184965
4.25000,2,184967
4.50000,1,184969
3.62500,4,184971
2.50000,2,184973
2.83333,3,184975
3.25000,2,184977
2.00000,1,184981
4.00000,2,184983
3.00000,1,184985
2.49650,143,184987
3.08333,18,184989
0.50000,1,184991
3.75000,2,184993
4.25000,2,184995
3.72159,264,184997
3.31897,58,184999
3.02299,87,185001
2.46667,15,185003
3.00000,3,185005
3.00000,1,185009
3.77083,24,185013
2.75000,2,185015
3.50000,1,185019
1.00000,1,185021
3.00000,1,185023
2.61765,17,185025
1.25000,2,185027
3.75856,905,185029
3.48387,31,185031
3.04930,71,185033
3.16667,3,185035
2.33333,3,185037
3.00000,10,185039
4.00000,5,185041
4.25000,2,185043
3.75000,2,185045
3.00000,2,185047
3.50000,2,185049
3.75000,2,185051
3.00000,1,185053
0.50000,1,185055
0.83333,3,185057
0.50000,1,185059
1.00000,1,185061
0.50000,1,185063
0.50000,1,185065
0.50000,1,185067
2.25000,2,185069
2.50000,2,185071
3.00000,2,185073
2.83333,6,185075
3.40000,5,185077
5.00000,1,185079
3.70000,5,185081
3.91667,6,185083
5.00000,1,185085
4.00000,2,185087
3.16667,3,185089
3.00000,1,185107
3.56154,65,185109
4.00000,1,185113
3.50000,1,185115
3.00000,1,185117
2.50000,1,185119
3.00000,1,185121
3.00000,1,185123
1.50000,1,185125
2.00000,1,185127
3.00000,2,185129
2.00000,1,185131
4.00000,1,185133
4.23944,213,185135
3.50000,1,185137
4.50000,1,185139
3.00000,1,185141
3.00000,1,185143
4.50000,1,185145
4.00000,1,185147
1.50000,1,185149
1.50000,1,185151
2.75000,2,185153
2.00000,1,185155
4.00000,1,185157
4.00000,1,185159
0.50000,1,185161
3.00000,1,185163
1.50000,2,185165
3.40000,5,185167
2.71429,28,185169
2.48333,30,185171
2.50000,1,185173
4.00000,1,185175
4.00000,1,185177
3.50000,1,185179
3.83333,3,185181
4.00000,1,185183
2.50000,1,185185
1.50000,1,185187
4.00000,1,185189
3.33333,3,185191
3.75000,2,185193
2.50000,1,185195
2.50000,1,185197
2.50000,2,185199
4.50000,1,185201
5.00000,1,185203
2.50000,1,185205
3.50000,1,185207
4.00000,1,185209
2.75000,2,185211
3.25000,2,185213
3.00000,6,185215
2.75000,2,185217
1.00000,1,185221
3.50000,1,185223
2.50000,1,185225
5.00000,1,185227
2.00000,2,185229
3.42857,7,185231
2.50000,1,185233
4.00000,1,185235
1.50000,1,185237
2.50000,1,185239
5.00000,1,185241
2.50000,1,185243
4.00000,1,185245
1.50000,1,185247
3.00000,1,185251
2.25000,2,185253
1.00000,1,185255
3.00000,1,185257
2.80000,5,185259
2.50000,1,185261
5.00000,1,185263
5.00000,1,185265
2.75000,2,185267
3.00000,1,185271
3.00000,1,185273
2.50000,2,185275
2.25000,2,185277
3.00000,2,185279
2.50000,1,185281
2.83333,3,185283
3.25000,6,185285
3.87500,4,185287
3.00000,1,185289
5.00000,1,185291
2.83333,3,185293
2.97826,46,185295
3.50000,4,185297
3.00000,2,185299
0.50000,1,185301
2.80000,5,185307
3.50000,2,185309
3.50000,2,185311
3.20000,25,185313
3.00000,8,185315
2.83333,3,185317
1.83333,3,185319
4.00000,2,185321
4.16667,3,185323
3.25000,2,185325
3.16667,3,185329
4.00000,1,185331
2.58824,17,185335
4.00000,5,185337
3.50000,1,185339
3.75000,4,185341
2.00000,1,185343
3.00000,2,185345
3.21429,7,185347
2.50000,2,185349
2.16667,3,185351
2.53846,13,185353
1.16667,3,185355
0.75000,2,185357
1.50000,2,185359
1.50000,2,185361
3.75000,2,185365
2.00000,4,185367
1.50000,4,185369
1.50000,2,185371
4.50000,1,185373
3.50000,2,185375
2.25000,2,185377
3.50000,1,185381
3.25000,2,185383
3.16667,36,185385
3.40000,5,185387
0.50000,1,185391
0.50000,1,185393
3.25000,4,185405
4.25000,2,185411
4.00000,2,185415
2.33333,3,185421
3.37500,4,185423
2.31395,86,185425
2.60000,10,185427
2.70000,5,185429
3.25000,6,185431
3.00000,7,185433
2.56250,64,185435
3.17391,23,185437
3.20833,12,185439
3.50000,1,185441
3.31132,53,185443
5.00000,1,185467
2.50000,1,185469
2.25000,4,185471
3.16443,149,185473
4.10000,5,185475
4.25000,2,185479
3.05714,35,185481
4.00000,1,185483
3.50000,2,185487
3.50000,1,185489
2.50000,2,185493
3.25000,2,185513
4.00000,2,185515
1.00000,1,185517
3.00000,3,185519
2.00000,1,185521
3.00000,1,185523
3.16667,3,185525
3.25000,2,185527
2.00000,1,185531
3.00000,3,185533
2.66667,3,185537
3.59091,11,185539
2.75000,2,185541
1.50000,1,185543
2.00000,1,185547
3.00000,1,185549
3.00000,1,185551
2.50000,1,185553
1.00000,1,185557
3.25000,2,185561
3.50000,2,185563
1.16667,3,185565
1.33333,3,185567
2.72222,36,185569
3.31667,30,185571
1.83333,3,185573
2.08333,6,185575
2.00000,4,185577
2.78571,7,185579
3.00000,1,185581
3.50000,1,185583
2.83013,312,185585
3.00000,1,185587
3.50000,1,185591
3.50000,1,185593
3.00000,1,185595
3.03846,13,185597
2.83333,3,185599
3.56667,15,185601
3.50000,1,185603
3.00000,1,185605
3.66667,3,185609
2.75000,2,185611
2.50000,1,185613
2.00000,1,185619
4.00000,1,185621
3.00000,1,185623
3.00000,2,185625
4.00000,1,185627
2.00000,1,185629
3.50000,2,185631
3.00000,1,185633
4.00000,1,185635
5.00000,1,185637
1.00000,1,185639
5.00000,1,185641
2.50000,3,185643
3.50000,3,185645
3.62500,4,185647
3.00000,2,185649
2.66667,3,185651
4.33333,3,185653
2.40000,5,185655
2.16667,3,185657
4.50000,2,185659
2.33333,3,185661
3.00000,2,185663
3.40000,5,185665
2.50000,3,185667
4.70000,5,185669
3.00000,2,185671
2.50000,1,185673
1.50000,2,185675
4.75000,2,185677
3.75000,2,185679
3.25000,2,185681
3.07143,7,185683
2.50000,1,185685
1.75000,2,185687
2.25000,2,185691
1.00000,1,185693
3.00000,1,185695
3.50000,2,185697
2.00000,1,185699
3.00000,1,185701
2.00000,1,185703
3.25000,2,185705
2.25000,2,185707
3.00000,1,185709
3.00000,3,185711
4.00000,1,185713
3.33333,3,185715
3.00000,2,185717
4.00000,1,185719
4.00000,1,185721
1.50000,1,185723
3.00000,1,185725
3.50000,2,185729
3.25000,2,185731
3.00000,1,185733
2.50000,1,185735
4.00000,2,185737
2.00000,1,185739
3.00000,2,185741
2.50000,1,185743
3.50000,2,185745
3.00000,1,185751
2.50000,1,185753
1.66667,3,185755
2.50000,1,185757
2.28571,7,185759
3.00000,1,185763
4.00000,1,185765
3.60000,5,185767
3.25000,4,185769
1.50000,1,185773
2.87500,4,185777
4.00000,2,185779
3.75000,2,185783
2.00000,1,185789
3.33333,3,185791
2.87500,4,185793
2.25000,2,185795
4.00000,1,185799
3.50000,1,185809
4.00000,1,185815
2.00000,1,185817
4.25000,2,185819
3.25000,2,185821
1.00000,1,185823
3.00000,1,185825
3.00000,1,185827
3.33333,3,185829
2.00000,1,185837
2.50000,2,185839
3.21429,7,185841
3.00000,1,185843
3.75000,2,185845
3.50000,1,185847
3.00000,1,185849
3.20000,10,185851
3.00000,2,185853
4.00000,2,185857
2.00000,1,185859
4.00000,1,185861
4.50000,1,185865
4.00000,1,185867
2.68966,29,185869
4.00000,2,185871
3.00000,1,185875
3.83333,3,185877
3.50000,1,185879
2.75000,2,185883
2.00000,3,185887
3.50000,1,185889
3.00000,2,185891
5.00000,1,185893
5.00000,1,185895
4.00000,1,185897
2.83333,3,185899
3.50000,1,185901
3.50000,1,185903
3.37500,12,185905
2.50000,1,185913
3.00000,1,185915
3.00000,1,185917
2.50000,1,185919
4.50000,1,185921
3.50000,1,185923
4.00000,1,185925
4.06364,55,185927
2.50000,1,185931
2.50000,1,185933
2.00000,1,185935
3.00000,1,185937
2.50000,1,185939
1.80000,5,185947
4.00000,1,185949
4.16667,3,185951
3.00000,1,185953
3.75000,2,185955
2.91667,6,185957
5.00000,1,185959
2.50000,1,185961
1.75000,2,185965
3.50000,2,185969
5.00000,1,185971
1.50000,1,185973
3.10000,25,185977
3.08696,46,185979
3.08824,17,185981
2.00000,2,185983
2.83333,3,185985
3.72917,24,185987
2.80172,58,185989
2.75000,6,185991
4.50000,2,185995
2.54464,56,185997
3.41667,24,185999
1.83333,6,186001
3.07143,14,186003
2.59756,41,186005
4.25000,2,186007
3.12500,4,186009
4.00000,1,186011
1.75000,2,186013
3.50000,2,186015
4.00000,1,186017
3.00000,1,186019
4.50000,1,186021
0.50000,1,186023
0.50000,1,186025
2.50000,2,186027
3.33333,3,186033
4.00000,1,186037
4.25000,2,186039
2.50000,1,186041
4.50000,1,186043
4.00000,5,186045
2.50000,1,186047
3.00000,1,186049
2.50000,1,186051
3.83333,3,186053
2.50000,1,186055
3.50000,3,186057
2.25000,2,186059
3.50000,1,186061
4.50000,1,186063
2.25000,2,186065
0.50000,1,186067
2.00000,1,186069
3.00000,2,186071
4.00000,3,186073
4.00000,1,186075
3.00000,1,186077
3.50000,2,186079
